date,branch,upi_volume,upi_value,card_txn_volume,card_txn_value,wallet_txn_volume,wallet_txn_value,fraud_rate_percent
2024-10-19,Jaipur,262672,96188706.26,160952,71383550.59,90460,28836272.86,0.5
2024-10-19,Surat,204267,97426956.69,166756,65728737.72,72331,25167161.7,2.42
2024-10-20,Mumbai,243609,96623683.49,153760,67913132.85,73083,21587734.2,1.53
2024-10-20,Delhi,229110,104353770.16,119207,80465692.88,81442,27268083.77,0.73
2024-10-20,Bangalore,238560,100985188.96,158263,70295743.85,72249,24307516.06,1.34
2024-10-20,Chennai,238137,101042640.95,124733,69367174.37,87394,22449248.68,1.51
2024-10-20,Pune,263937,106635781.62,130535,64446884.56,77188,29264162.48,2.67
2024-10-20,Hyderabad,250773,100689017.45,148502,74569420.69,74123,23265928.15,1.08
2024-10-20,Ahmedabad,243794,85833730.23,128920,68550033.3,58463,22898478.76,0.92
2024-10-20,Kolkata,233312,107347798.42,137107,81201829.23,66646,25878393.09,2.15
2024-10-20,Jaipur,289395,92335039.84,155232,81763991.51,62248,26157175.98,1.98
2024-10-20,Surat,188710,90762799.23,116901,70114271.35,84870,22054626.25,1.89
2024-10-21,Mumbai,275576,100260580.52,148401,71116085.2,77976,24188171.04,0.7
2024-10-21,Delhi,251259,114105289.65,180407,74206429.85,79512,22426480.91,1.87
2024-10-21,Bangalore,281154,91442828.86,144688,67368950.73,55937,30127736.24,1.49
2024-10-21,Chennai,267053,106537873.16,163207,75534223.24,74278,25009591.72,1.37
2024-10-21,Pune,234894,101181994.9,203990,81944958.57,72845,28216102.22,1.87
2024-10-21,Hyderabad,270198,95651972.95,163498,77811914.83,71252,22155687.98,1.84
2024-10-21,Ahmedabad,239229,93237143.44,160492,80919623.57,68065,22014491.49,0.86
2024-10-21,Kolkata,279546,99731817.73,162222,69392218.51,76848,25769266.52,1.81
2024-10-21,Jaipur,253703,96235433.89,142754,70335723.09,64046,21271768.48,1.32
2024-10-21,Surat,231585,101984179.55,149930,74551288.29,64465,24648437.43,1.94
2024-10-22,Mumbai,233255,104194466.45,157278,78720411.46,71801,21268979.69,0.76
2024-10-22,Delhi,251821,96467208.23,132656,70945258.88,60536,25405658.58,1.24
2024-10-22,Bangalore,257072,101560847.38,147513,78943738.85,88900,25592755.35,1.1
2024-10-22,Chennai,262549,103020000.6,168183,69553253.85,77847,21260964.48,2.25
2024-10-22,Pune,245199,90596796.06,151347,79148971.29,72390,27245132.99,2.49
2024-10-22,Hyderabad,239216,101522834.25,124921,72990115.18,73656,21415995.26,2.9
2024-10-22,Ahmedabad,273975,100618761.69,138969,70131254.16,68193,25117420.81,2.47
2024-10-22,Kolkata,272247,86046977.39,131508,84253859.34,75682,22136113.74,1.39
2024-10-22,Jaipur,229796,97225584.68,156235,73049404.18,62607,28442091.29,1.59
2024-10-22,Surat,262996,98484093.27,133560,79082703.46,87000,28981069.59,2.53
2024-10-23,Mumbai,254360,95425128.99,133103,72346595.36,65528,27723287.58,2.33
2024-10-23,Delhi,231831,104530184.7,137001,76218256.29,69273,25165800.38,1.33
2024-10-23,Bangalore,230157,99919750.92,125891,78805066.43,63506,21601729.75,1.01
2024-10-23,Chennai,261563,90510103.78,149965,76062001.3,84107,23387881.78,0.84
2024-10-23,Pune,301832,106899359.06,152321,67415148.92,60787,27610432.87,1.29
2024-10-23,Hyderabad,262595,103401269.29,149431,73165875.92,79375,22184762.41,2.05
2024-10-23,Ahmedabad,236274,102931928.43,146651,78562914.13,74168,22697441.69,1.81
2024-10-23,Kolkata,261286,104103615.11,151983,72219391.9,67005,24303991.08,2.57
2024-10-23,Jaipur,306154,92714904.25,154970,74488983.84,64060,23901578.8,1.98
2024-10-23,Surat,210649,96948360.77,145780,69784345.99,86442,28416151.92,2.43
2024-10-24,Mumbai,198536,96711690.6,156617,74432094.78,74634,23249145.83,1.32
2024-10-24,Delhi,243701,93240968.44,156618,85090453.15,74961,23702646.02,1.08
2024-10-24,Bangalore,215639,92280145.19,127437,66134467.62,86813,26043036.51,2.32
2024-10-24,Chennai,229251,102758688.72,145360,78286708.32,64659,25419049.0,2.9
2024-10-24,Pune,216379,114601534.46,124088,71969137.73,74989,25162647.35,1.92
2024-10-24,Hyderabad,273452,101506658.67,132778,75733492.94,80053,29159992.15,2.92
2024-10-24,Ahmedabad,226657,106822146.0,147501,68709073.48,64724,26076222.19,2.12
2024-10-24,Kolkata,239045,101019416.11,141448,75153804.41,76785,24927668.19,2.43
2024-10-24,Jaipur,242694,98316229.52,136260,77977050.15,64264,21537636.09,2.41
2024-10-24,Surat,224996,92887946.97,111586,85165452.9,75136,22559914.32,0.96
2024-10-25,Mumbai,216285,96904762.66,142130,78117823.33,74697,26516598.61,2.96
2024-10-25,Delhi,226457,101299009.16,147117,79235577.17,78288,23580735.34,2.06
2024-10-25,Bangalore,219464,93864829.33,157994,82287188.55,77136,22018849.29,0.71
2024-10-25,Chennai,253185,90205789.97,141432,71514814.98,77047,26183675.37,1.27
2024-10-25,Pune,239042,102334968.32,115669,80254038.47,67519,28098514.26,1.12
2024-10-25,Hyderabad,283505,103003823.44,181866,75795118.46,87748,23880841.64,1.96
2024-10-25,Ahmedabad,251630,98304341.08,182735,77877536.5,71972,25817883.12,0.64
2024-10-25,Kolkata,259608,90010922.49,135567,84700913.79,69577,26446189.97,1.2
2024-10-25,Jaipur,249503,94071631.13,121993,68366673.36,85945,24415372.03,0.76
2024-10-25,Surat,212898,99747830.08,135840,70278689.73,70021,17006871.73,2.68
2024-10-26,Mumbai,252848,104801240.63,164275,71501438.87,80344,26256612.83,0.54
2024-10-26,Delhi,262905,101846815.63,175441,77332650.35,74715,28600960.4,2.53
2024-10-26,Bangalore,249271,104211785.0,145386,76739232.91,68799,19134495.37,1.16
2024-10-26,Chennai,281754,101829398.44,164826,70059704.4,77349,29822435.01,1.31
2024-10-26,Pune,241453,105258986.12,176146,67863970.31,74509,26847595.52,2.31
2024-10-26,Hyderabad,211046,97725543.42,149495,72443410.58,74320,25708207.2,1.62
2024-10-26,Ahmedabad,279290,90481635.7,118622,79884895.89,86760,21424064.05,1.89
2024-10-26,Kolkata,253287,99810273.99,135530,79372052.78,71350,28674784.07,2.44
2024-10-26,Jaipur,240106,102124813.59,141417,66814163.3,75658,23995266.46,2.37
2024-10-26,Surat,236195,86173670.1,135229,75113395.41,76648,29326995.45,2.06
2024-10-27,Mumbai,270988,106527361.85,151220,73475538.63,89467,26729163.17,1.15
2024-10-27,Delhi,262771,96045166.46,173049,64992917.97,95955,28064715.54,0.67
2024-10-27,Bangalore,238074,98069456.81,166095,74172440.11,87453,23519579.85,1.22
2024-10-27,Chennai,241874,105977959.96,174148,69444218.48,53469,25210333.13,0.65
2024-10-27,Pune,260143,95483587.82,139802,74757687.81,70069,20378177.6,2.34
2024-10-27,Hyderabad,263862,94656596.17,121030,80191790.21,65214,26748642.29,1.05
2024-10-27,Ahmedabad,244228,95335725.28,145553,70073902.92,82181,22448802.2,2.17
2024-10-27,Kolkata,236925,92262969.82,152776,76237877.6,78133,28603210.97,2.16
2024-10-27,Jaipur,290338,99583960.86,174833,81447001.25,72985,23092419.85,2.75
2024-10-27,Surat,238808,92807229.54,158323,69100675.85,78347,25502469.38,2.65
2024-10-28,Mumbai,189776,90996257.61,189077,80302428.96,68661,21122306.73,2.05
2024-10-28,Delhi,258619,88435009.06,114408,84714696.27,78307,21000145.97,0.73
2024-10-28,Bangalore,215128,95877742.79,132754,77046754.28,69337,23894885.43,2.32
2024-10-28,Chennai,231821,99919351.51,149464,72243304.14,84893,26041586.28,1.7
2024-10-28,Pune,277124,104734755.03,119501,80444416.16,78003,22598188.35,2.42
2024-10-28,Hyderabad,247592,90692499.7,124738,72198782.87,66478,22881759.85,1.55
2024-10-28,Ahmedabad,274278,86062540.38,152046,70241400.74,94137,24872298.67,2.43
2024-10-28,Kolkata,249220,95979389.24,174210,69406424.96,84167,22660423.31,2.01
2024-10-28,Jaipur,252801,104345999.11,149691,71521430.31,85027,21762430.98,0.6
2024-10-28,Surat,208786,98163297.46,156287,83013716.95,73804,23966011.62,2.38
2024-10-29,Mumbai,238365,90958363.89,130684,76547030.09,74814,24951449.74,1.55
2024-10-29,Delhi,276943,113706243.55,168973,75712691.78,80651,22319868.75,0.77
2024-10-29,Bangalore,301704,95315842.8,144671,70737596.24,68574,23832030.18,1.54
2024-10-29,Chennai,273366,100383110.88,148437,68628467.73,88661,22525189.52,1.74
2024-10-29,Pune,248985,105136118.34,141063,80943253.04,65114,26085989.18,2.34
2024-10-29,Hyderabad,244443,91056912.91,174596,81321130.96,86672,27220028.78,1.76
2024-10-29,Ahmedabad,244680,99466541.18,148889,68172850.58,82059,26335324.67,2.32
2024-10-29,Kolkata,203300,98628323.99,144860,74371880.4,67365,25242469.01,0.86
2024-10-29,Jaipur,295555,105604966.58,160651,72810178.53,77893,21702228.62,0.77
2024-10-29,Surat,271779,97834275.86,178426,78980987.81,66208,25481190.51,0.54
2024-10-30,Mumbai,242461,103765343.68,136120,66183879.98,60093,23598726.25,0.73
2024-10-30,Delhi,254125,93823122.1,164625,73481886.57,77627,16842269.35,2.82
2024-10-30,Bangalore,336355,117578532.21,175027,70045574.7,88786,20503246.59,1.62
2024-10-30,Chennai,280590,100097604.11,122334,72263902.15,81364,25122054.0,2.23
2024-10-30,Pune,253568,96861976.29,165023,80233752.62,73011,28624038.33,0.64
2024-10-30,Hyderabad,282014,91012476.57,128066,77233685.59,73647,20684918.2,2.32
2024-10-30,Ahmedabad,248561,97825038.92,173717,85199674.67,75239,30855555.77,1.23
2024-10-30,Kolkata,246883,98838810.17,132981,78529109.64,71122,27769815.92,1.54
2024-10-30,Jaipur,240434,101986203.85,123720,75431527.93,76347,24431443.0,2.0
2024-10-30,Surat,254524,99218780.35,153507,65619102.06,72240,21725455.16,0.94
2024-10-31,Mumbai,221411,93754192.29,149112,71779253.54,89179,27795875.35,2.39
2024-10-31,Delhi,265757,102836142.14,188083,76717984.2,56884,24430871.39,1.28
2024-10-31,Bangalore,213955,91867092.97,118799,75656659.2,83083,24948879.26,1.51
2024-10-31,Chennai,232403,92104765.24,142833,77671617.4,77609,24685844.48,1.31
2024-10-31,Pune,238128,95088870.75,147573,76960939.49,71782,25323504.61,0.99
2024-10-31,Hyderabad,220539,111904057.83,163806,75970966.86,72957,28398886.42,2.36
2024-10-31,Ahmedabad,280950,101261488.6,183722,65739922.2,79387,18218114.34,2.71
2024-10-31,Kolkata,242745,99390591.12,158221,80730497.0,79404,25555121.86,1.22
2024-10-31,Jaipur,311207,99924553.94,167105,72456916.93,85238,27116817.53,2.52
2024-10-31,Surat,270242,94137322.58,159744,76844078.93,87750,15864370.53,0.75
2024-11-01,Mumbai,251571,106805939.7,131245,75839689.43,69740,25152318.24,2.81
2024-11-01,Delhi,241543,101677500.88,180449,82231783.7,80797,26698005.26,2.98
2024-11-01,Bangalore,227438,97397865.36,177161,76709274.26,65037,22930639.33,2.51
2024-11-01,Chennai,229983,103544043.33,143662,70708382.05,78042,26562543.51,1.49
2024-11-01,Pune,260961,94638600.53,151785,74775817.15,71157,25461072.1,2.32
2024-11-01,Hyderabad,228155,99507718.64,148565,63899990.83,57758,19197727.62,2.7
2024-11-01,Ahmedabad,266418,99572839.01,140764,70999551.04,61873,27183304.38,1.37
2024-11-01,Kolkata,251013,105274716.45,170506,71257874.01,75738,23028478.6,0.75
2024-11-01,Jaipur,210453,100092233.69,146829,62649247.26,90741,24069672.13,2.78
2024-11-01,Surat,211561,85485480.42,147791,68869853.08,70157,21971479.89,2.04
2024-11-02,Mumbai,240227,86364650.93,149524,77009176.55,78506,23397589.24,1.62
2024-11-02,Delhi,291857,93302923.67,154468,75403484.81,83280,22259450.83,1.36
2024-11-02,Bangalore,231056,102305604.35,124581,73800673.16,87120,22538515.36,1.08
2024-11-02,Chennai,247869,111995596.22,145300,70775348.59,69467,24511646.36,0.83
2024-11-02,Pune,264360,106705098.0,134977,67093895.47,71147,28065481.13,2.39
2024-11-02,Hyderabad,274915,93672889.07,193692,65932328.38,63731,30367973.23,1.67
2024-11-02,Ahmedabad,250483,105226989.65,158730,71085086.02,59889,27210807.58,1.59
2024-11-02,Kolkata,232169,101450346.2,152401,79079750.16,93243,25422936.86,2.97
2024-11-02,Jaipur,244236,98529121.17,159827,73272157.01,88024,23890183.11,1.01
2024-11-02,Surat,221959,99468131.34,120449,71861664.89,89406,25544651.07,2.85
2024-11-03,Mumbai,273530,94222334.34,182806,81565661.64,80073,21080559.73,0.99
2024-11-03,Delhi,274225,93228751.54,137209,73970840.97,65896,22662468.24,0.92
2024-11-03,Bangalore,262388,89514481.07,151306,76846279.74,57443,21380656.92,0.56
2024-11-03,Chennai,236082,99579295.08,132533,67992353.65,71425,28485522.82,2.47
2024-11-03,Pune,240943,100233528.55,165156,71701727.39,70769,21802564.85,2.66
2024-11-03,Hyderabad,214131,105714815.48,170208,77284018.85,88973,20139148.65,2.97
2024-11-03,Ahmedabad,249382,103020203.83,154814,71869197.18,83515,21915372.76,1.38
2024-11-03,Kolkata,227970,108365755.34,134071,62964407.79,76142,26608716.28,2.15
2024-11-03,Jaipur,229053,85570550.82,151468,81629140.71,80821,28833058.42,1.53
2024-11-03,Surat,278692,93132699.0,176602,84257127.75,57647,26624333.92,2.72
2024-11-04,Mumbai,254911,103795410.56,152093,70228187.04,70173,27091855.1,1.87
2024-11-04,Delhi,232906,107597836.01,136553,74502171.79,63524,23272589.57,1.29
2024-11-04,Bangalore,246772,103564436.07,170518,67833337.27,90801,25658254.51,1.46
2024-11-04,Chennai,242732,92037195.58,117749,66102626.69,66879,29033693.01,2.89
2024-11-04,Pune,249723,102005545.13,110605,81357723.68,73799,23670929.64,0.88
2024-11-04,Hyderabad,228312,103593828.71,144230,79145353.48,80719,28195365.23,0.87
2024-11-04,Ahmedabad,242534,88363545.16,153263,72104520.36,78231,22796524.74,2.18
2024-11-04,Kolkata,258241,98836274.21,149233,82399948.7,66392,26090020.51,1.74
2024-11-04,Jaipur,256745,105957845.52,160658,75079665.21,80420,24371495.04,2.23
2024-11-04,Surat,282511,107552022.62,155726,64975222.53,60330,27345266.56,2.49
2024-11-05,Mumbai,236875,98469498.04,142134,68287572.9,73109,27030273.88,0.72
2024-11-05,Delhi,254493,91151320.23,167036,78331961.42,76698,25419772.95,1.45
2024-11-05,Bangalore,263423,109588190.83,148421,73226781.15,72752,27883193.62,1.12
2024-11-05,Chennai,246434,95107302.46,173875,77012814.3,73739,23452837.18,2.94
2024-11-05,Pune,243188,93830830.64,137243,72796117.13,79778,27070329.11,1.53
2024-11-05,Hyderabad,276782,97045240.53,160603,81299891.4,78301,24529983.79,1.73
2024-11-05,Ahmedabad,228194,91107812.07,143889,73513581.87,71637,23970691.84,1.54
2024-11-05,Kolkata,205816,104911605.52,181446,75352471.95,63904,27413386.18,1.9
2024-11-05,Jaipur,207924,106930500.27,169917,78004981.93,66647,24139502.49,0.89
2024-11-05,Surat,219319,96323544.23,153200,77516287.77,72087,24969698.29,0.76
2024-11-06,Mumbai,237229,107931871.63,133186,67208977.78,84739,24413839.98,1.27
2024-11-06,Delhi,279180,102912345.68,119571,72764616.08,66349,21975269.75,2.04
2024-11-06,Bangalore,249561,107637837.49,174410,72720122.35,84956,22157163.99,0.76
2024-11-06,Chennai,257231,94717569.16,130903,84999762.74,78792,25085698.62,2.08
2024-11-06,Pune,205995,108102567.47,135898,75371488.3,78155,21330172.14,2.17
2024-11-06,Hyderabad,217276,88349557.46,180116,74818206.92,74503,24101847.54,0.54
2024-11-06,Ahmedabad,255075,87367002.93,149211,70723400.84,77086,26223814.67,2.46
2024-11-06,Kolkata,272132,100982851.99,146696,69135367.1,84717,25598967.32,1.27
2024-11-06,Jaipur,246435,82849815.08,146155,81040861.76,60954,25510379.27,1.92
2024-11-06,Surat,231318,98113156.2,161446,76238046.92,69407,23290594.21,1.57
2024-11-07,Mumbai,274926,94912853.66,159227,70123065.3,96890,28871418.65,1.84
2024-11-07,Delhi,214783,100927033.66,147905,65819734.08,63269,27248988.86,2.52
2024-11-07,Bangalore,234668,105086259.82,112956,78840115.63,80167,23651886.33,2.98
2024-11-07,Chennai,270481,100726459.17,166793,84697983.2,59053,24677848.22,0.71
2024-11-07,Pune,298330,88483429.72,186088,75394851.93,69631,22179556.32,1.54
2024-11-07,Hyderabad,234433,101608081.72,157333,83806720.7,77711,25010008.34,2.05
2024-11-07,Ahmedabad,287089,97660586.43,159260,77756156.54,90949,24131359.72,2.3
2024-11-07,Kolkata,226948,96699017.61,178264,80122143.5,60794,25813325.43,1.19
2024-11-07,Jaipur,250510,104151790.04,148452,80594681.14,77532,27502706.21,1.1
2024-11-07,Surat,221693,96328923.36,115819,70891815.17,88351,25343827.43,2.96
2024-11-08,Mumbai,238605,98181337.91,130333,73444721.72,75018,28164066.6,2.05
2024-11-08,Delhi,261257,96000723.73,149629,77288658.38,65755,26474813.72,1.41
2024-11-08,Bangalore,297368,100421857.86,144037,85580355.98,77198,31348709.61,1.63
2024-11-08,Chennai,246532,90953651.22,145212,74640272.17,67421,25268240.24,1.59
2024-11-08,Pune,285978,93040533.7,153932,69014682.42,66629,23171920.98,2.74
2024-11-08,Hyderabad,237155,92297642.31,139978,70909887.79,64895,21982167.31,2.1
2024-11-08,Ahmedabad,251786,110577562.39,172560,77102112.1,74813,26833015.84,2.45
2024-11-08,Kolkata,274273,101128820.52,184436,72566999.36,86451,24721326.27,2.99
2024-11-08,Jaipur,245875,89852894.67,151408,78797785.67,91257,22502418.23,1.9
2024-11-08,Surat,225876,95322632.27,126278,76803482.28,70824,22929958.86,2.65
2024-11-09,Mumbai,239188,100748644.36,124200,84530950.95,84367,23252943.52,1.27
2024-11-09,Delhi,227133,96217711.62,128430,79341436.23,88579,24626459.03,2.48
2024-11-09,Bangalore,245464,101242124.02,164972,75857650.16,82835,22087124.04,2.29
2024-11-09,Chennai,250494,105047032.54,121211,64921608.13,61265,32063982.85,2.92
2024-11-09,Pune,245488,97973076.11,149000,77417497.03,67071,25345676.09,1.21
2024-11-09,Hyderabad,282457,104125390.94,142963,77837077.91,82758,20351346.15,0.71
2024-11-09,Ahmedabad,248181,108746809.18,143162,70577083.53,81596,22557153.18,2.87
2024-11-09,Kolkata,245337,98145766.8,151090,66993331.51,92181,24100938.02,2.33
2024-11-09,Jaipur,297230,109453955.27,143784,80571976.62,74047,23942734.81,1.39
2024-11-09,Surat,256087,97668272.42,121950,76473379.66,82577,27921903.43,0.98
2024-11-10,Mumbai,272821,107775090.32,145100,77421767.9,83638,21643109.33,2.71
2024-11-10,Delhi,256687,100492599.51,161439,72510670.85,73797,26888383.39,2.9
2024-11-10,Bangalore,315551,112173324.78,150320,74122455.34,82081,24880039.85,1.36
2024-11-10,Chennai,266184,101672626.5,124507,69732382.57,60163,27763854.01,1.51
2024-11-10,Pune,228389,92105746.42,160262,76218121.98,73532,25089299.63,1.16
2024-11-10,Hyderabad,248768,101069937.66,160147,84011378.4,65720,23925040.81,1.42
2024-11-10,Ahmedabad,264103,87786405.34,134048,63117253.04,77665,28962002.29,0.95
2024-11-10,Kolkata,262291,89831316.4,151684,84829598.33,87709,26336457.59,1.86
2024-11-10,Jaipur,246520,101642458.29,104701,83768860.09,78984,24755302.05,1.18
2024-11-10,Surat,276071,103809839.11,166024,75548531.35,87233,28358453.09,1.36
2024-11-11,Mumbai,238283,100521405.22,138957,73680674.65,77414,26880862.46,2.17
2024-11-11,Delhi,261850,104473433.64,155719,70447879.95,85858,30092278.5,1.48
2024-11-11,Bangalore,247110,102763712.46,133947,81441218.85,78626,24590487.94,1.18
2024-11-11,Chennai,213453,101364074.97,179959,77300517.47,80081,26056286.44,1.49
2024-11-11,Pune,281224,97456030.34,156975,76282929.9,79144,23105095.83,2.12
2024-11-11,Hyderabad,237466,106237359.17,168210,82813355.25,91176,24064266.14,2.9
2024-11-11,Ahmedabad,279124,95057551.29,166543,72787202.37,58105,19780972.59,2.43
2024-11-11,Kolkata,206692,99980645.22,175352,81751175.69,74113,25345127.55,0.65
2024-11-11,Jaipur,279245,87571851.43,168828,69506006.17,65978,26782413.81,1.25
2024-11-11,Surat,265139,104298593.49,139656,80101733.05,74738,23179257.81,2.16
2024-11-12,Mumbai,244368,101163644.74,146897,79129365.62,89893,24437946.81,2.11
2024-11-12,Delhi,209989,97588009.41,199931,77990122.89,88273,29139169.34,2.04
2024-11-12,Bangalore,316832,93728628.5,135384,72701168.25,69947,25364066.48,0.66
2024-11-12,Chennai,231968,96381810.7,123180,68085435.54,71949,23839995.26,0.51
2024-11-12,Pune,279231,96620256.95,165556,68546807.06,43107,24722316.48,0.98
2024-11-12,Hyderabad,234484,106246902.22,162335,72221353.88,66214,22815581.06,0.53
2024-11-12,Ahmedabad,216512,86885434.45,108816,87501009.86,74534,28875893.55,0.97
2024-11-12,Kolkata,229847,110574139.71,139446,70374932.0,96205,26057713.1,2.23
2024-11-12,Jaipur,197897,94717941.02,152306,79386640.18,90463,23459077.46,1.74
2024-11-12,Surat,276781,102655865.72,143931,74530809.09,82025,26568253.04,2.68
2024-11-13,Mumbai,300767,101838518.97,131923,71005133.1,89984,26786496.45,1.49
2024-11-13,Delhi,263904,99564457.73,156617,75278622.29,78829,27419170.24,0.52
2024-11-13,Bangalore,233719,89756692.88,129274,83468454.3,80200,27579405.75,1.37
2024-11-13,Chennai,233397,106543452.22,170720,84960946.99,87605,28339707.43,1.91
2024-11-13,Pune,245578,107740670.59,161306,78299615.56,73064,21576380.01,2.59
2024-11-13,Hyderabad,240824,91288130.66,134968,71724138.28,87510,24057276.57,1.11
2024-11-13,Ahmedabad,287227,113296844.2,142907,81233815.66,78587,24476905.85,2.58
2024-11-13,Kolkata,231283,101739464.2,143711,73721448.58,66820,21992832.15,2.39
2024-11-13,Jaipur,235987,102238621.04,154763,73160847.95,92100,23490869.89,1.26
2024-11-13,Surat,215850,99795733.52,114346,70382592.34,62467,18929581.53,0.73
2024-11-14,Mumbai,244753,97750549.77,144414,72730160.11,74916,24811464.02,1.03
2024-11-14,Delhi,245041,88469179.12,151127,78289935.99,78213,25875282.82,2.85
2024-11-14,Bangalore,246836,99921794.18,153634,70661856.96,56461,25794154.79,1.12
2024-11-14,Chennai,226524,108345198.84,179781,79083820.41,61931,24332031.19,2.65
2024-11-14,Pune,257209,107855464.55,123335,81876493.08,70346,26865196.1,1.9
2024-11-14,Hyderabad,252969,101464692.94,126970,73763627.72,90001,24992706.58,2.01
2024-11-14,Ahmedabad,280691,100938434.32,165808,73148740.01,81195,25998225.04,1.71
2024-11-14,Kolkata,285338,99075756.73,170359,66643366.35,76559,28371371.46,1.65
2024-11-14,Jaipur,203048,106361470.55,121093,82406252.43,72474,26052075.53,1.28
2024-11-14,Surat,252261,103238077.1,167607,73329975.04,80016,29041106.79,2.72
2024-11-15,Mumbai,245750,95326748.63,142281,81369568.19,66899,20477092.37,2.22
2024-11-15,Delhi,247084,88456716.68,171334,75146274.42,87241,25990766.39,2.78
2024-11-15,Bangalore,208087,103717447.24,173034,75289991.11,84360,25581999.32,2.74
2024-11-15,Chennai,229372,87195017.7,137090,76962858.93,63485,24813555.36,2.62
2024-11-15,Pune,280121,109326339.51,165460,80567594.42,68234,22706738.91,0.91
2024-11-15,Hyderabad,252112,105588831.31,149795,77387862.56,89707,25759868.38,2.49
2024-11-15,Ahmedabad,231911,94343485.71,144236,67070300.49,89945,31883909.95,2.96
2024-11-15,Kolkata,240443,102224934.77,132265,68771909.67,85766,23414428.91,1.4
2024-11-15,Jaipur,331197,95879544.25,133640,69447739.69,79838,25968132.18,0.59
2024-11-15,Surat,292011,108487921.48,167293,80753874.22,88511,23798133.38,2.62
2024-11-16,Mumbai,265447,90655354.58,157112,73809257.76,66531,26949808.48,2.06
2024-11-16,Delhi,208355,100893941.32,196797,70530976.06,72123,25868406.41,2.02
2024-11-16,Bangalore,270768,94605700.76,140284,75990200.01,69522,23129666.26,2.72
2024-11-16,Chennai,273010,100226869.13,143616,73281604.18,70394,27856249.1,1.98
2024-11-16,Pune,262096,105763332.5,149018,71731206.17,74987,23216921.28,1.05
2024-11-16,Hyderabad,273091,97137114.43,170107,78440058.47,79739,23706414.88,2.34
2024-11-16,Ahmedabad,231649,90821402.22,155955,80004113.75,59475,25292906.18,2.47
2024-11-16,Kolkata,250756,99014547.3,156896,80372204.59,69141,25609322.1,1.22
2024-11-16,Jaipur,242424,101326888.95,128611,68535543.77,52536,25066863.73,1.64
2024-11-16,Surat,224418,101326677.44,158446,73379962.13,54133,23646052.65,1.58
2024-11-17,Mumbai,237930,96347329.03,108758,76642110.89,63483,24927121.06,0.89
2024-11-17,Delhi,213424,91458253.41,184099,77122237.22,68380,24303498.36,1.91
2024-11-17,Bangalore,271329,99729972.27,163043,70452326.32,63933,29356015.48,2.75
2024-11-17,Chennai,217219,98698720.76,149901,77395229.66,69766,22116729.68,2.03
2024-11-17,Pune,308552,101816753.72,135377,77177316.64,86559,23060871.32,2.13
2024-11-17,Hyderabad,244764,96871868.63,140700,76485650.18,74739,25172684.8,2.15
2024-11-17,Ahmedabad,250833,111580209.52,157095,81642912.93,70236,25796174.34,2.29
2024-11-17,Kolkata,211916,107207823.54,171015,82265232.56,63143,26097857.18,1.24
2024-11-17,Jaipur,250745,101671963.57,144216,69442046.7,90212,22974402.79,2.0
2024-11-17,Surat,248368,97589143.06,157398,76943135.86,64191,22077201.18,1.79
2024-11-18,Mumbai,286468,105622110.11,154515,76281961.83,82231,31003157.19,2.07
2024-11-18,Delhi,254554,107004836.17,146662,69400954.8,82026,22874183.13,1.14
2024-11-18,Bangalore,240564,87261952.38,142333,75168639.67,81014,26251271.17,1.83
2024-11-18,Chennai,238086,96250482.35,149713,75094519.04,74893,27822346.7,0.78
2024-11-18,Pune,330306,112281309.28,132072,75787726.39,72297,25509225.45,1.61
2024-11-18,Hyderabad,256971,102637236.89,162436,65560854.87,66651,28805792.04,1.29
2024-11-18,Ahmedabad,270252,96335986.66,115512,71820577.93,67107,21976897.61,1.15
2024-11-18,Kolkata,295818,109969507.1,144439,72968521.11,86929,23631882.66,1.04
2024-11-18,Jaipur,240602,101657598.51,171985,78473254.68,62615,26278708.7,1.33
2024-11-18,Surat,244021,109018254.52,153406,75079754.99,87064,26455897.53,0.56
2024-11-19,Mumbai,238573,87864706.64,126914,77315698.01,95544,25112765.27,1.36
2024-11-19,Delhi,228965,110524189.16,130085,75038115.69,63484,26816609.12,2.57
2024-11-19,Bangalore,302564,111954824.76,107529,78479918.77,68021,26796084.08,1.09
2024-11-19,Chennai,253618,99024819.9,123441,70452363.67,86330,26296378.98,0.83
2024-11-19,Pune,269783,100596822.41,165851,75147792.29,81662,21725357.03,2.99
2024-11-19,Hyderabad,330741,96304049.79,161404,78168271.04,87080,24985494.3,1.67
2024-11-19,Ahmedabad,248996,100923671.02,130155,69215611.32,85351,29503991.05,0.71
2024-11-19,Kolkata,266650,109157190.46,153185,81315705.16,57346,22145166.69,0.51
2024-11-19,Jaipur,218032,100598255.66,142674,72279180.99,75976,27417081.79,2.51
2024-11-19,Surat,313564,101626778.41,143856,75952019.17,86520,24753937.79,1.72
2024-11-20,Mumbai,278670,84396572.46,156880,63624794.89,75359,23851757.13,1.02
2024-11-20,Delhi,256117,97622853.36,150249,67072877.9,76004,23576140.91,0.75
2024-11-20,Bangalore,276009,95208888.38,163191,75836509.91,76028,24301532.87,2.38
2024-11-20,Chennai,270839,95338197.56,157940,77325417.69,93448,22042550.17,1.88
2024-11-20,Pune,212311,105155701.59,172864,80614825.71,73006,21751026.42,1.56
2024-11-20,Hyderabad,271885,108229040.24,191566,73868122.05,66821,23250118.81,1.1
2024-11-20,Ahmedabad,256062,104994455.73,169051,80999164.07,68434,22304141.75,2.75
