date,branch,gold_loan_amt,home_loan_amt,personal_loan_amt,fd_deposit_amt,casa_balance,npa_percent
2024-10-19,Delhi,1505387.63,6220814.68,1540098.08,8836599.73,3682038.17,4.3
2024-10-19,Bangalore,1805554.99,5604479.43,1374064.79,8005605.03,3259433.26,2.1
2024-10-19,Chennai,2093028.92,5838929.63,1279778.09,8061373.43,3614456.14,4.03
2024-10-19,Pune,1459608.82,5245792.93,1137879.84,7862064.76,3522409.24,5.58
2024-10-19,Hyderabad,1612348.08,5824504.46,1480142.42,8242891.45,3184310.55,5.12
2024-10-19,Ahmedabad,1920928.26,6352231.25,1423818.16,7912918.43,3172499.39,5.31
2024-10-19,Kolkata,1629341.96,6038967.41,1317934.21,8764809.3,3865938.58,3.46
2024-10-19,Jaipur,1621136.1,5099690.46,1299698.47,9729837.5,3304702.94,2.49
2024-10-19,Surat,1644487.89,5836538.06,1213391.71,8146276.97,3183259.1,5.4
2024-10-20,Mumbai,1464959.8,5535103.71,1280951.08,8061917.06,3897108.85,4.9
2024-10-20,Delhi,1685611.17,6388677.18,1369666.92,8352372.99,3711355.19,5.27
2024-10-20,Bangalore,2168749.58,6013284.3,1034166.99,8598290.77,2891928.69,3.76
2024-10-20,Chennai,1823394.83,5366296.07,1311935.0,8623096.63,3288280.37,3.52
2024-10-20,Pune,1556040.6,6045002.01,1209732.4,7895143.24,3550884.52,4.43
2024-10-20,Hyderabad,1491246.03,5656759.42,1121162.5,7882288.06,3519349.63,2.08
2024-10-20,Ahmedabad,1614888.15,5821740.92,1385341.16,8192592.66,2569910.1,4.29
2024-10-20,Kolkata,1474604.39,5071082.03,1454688.86,7288154.88,3502410.23,2.07
2024-10-20,Jaipur,2051548.16,6461627.17,1159421.52,8254367.97,3234703.78,4.44
2024-10-20,Surat,1751591.51,6874570.77,1495006.45,8302393.13,3662931.95,2.3
2024-10-21,Mumbai,2032431.67,5709359.53,1223944.32,6914329.43,3617539.77,2.35
2024-10-21,Delhi,1777227.9,5928646.17,1448068.07,7289518.95,2969933.47,2.19
2024-10-21,Bangalore,1716677.25,5533728.6,1416980.58,8821472.72,3047871.98,5.31
2024-10-21,Chennai,1832566.52,5775048.43,1565922.48,8662153.5,3753855.15,2.42
2024-10-21,Pune,1662969.32,5658907.0,1320989.34,8353197.53,3469093.94,2.95
2024-10-21,Hyderabad,1811008.4,4864126.6,1373731.44,7739774.97,3517550.16,4.68
2024-10-21,Ahmedabad,1446259.25,6093211.91,1329325.99,8146850.15,3344149.59,5.87
2024-10-21,Kolkata,1719109.42,5359809.35,1459400.06,7358548.97,3284638.72,5.07
2024-10-21,Jaipur,1758110.47,5970398.94,1275438.87,7200485.91,4275816.06,4.67
2024-10-21,Surat,1599429.13,4579222.64,1502827.72,9076920.06,3376839.13,2.24
2024-10-22,Mumbai,1923599.33,6062397.82,1288454.46,7314962.65,2987665.29,5.72
2024-10-22,Delhi,1947654.96,5231418.49,1546588.23,7191395.45,3273033.86,5.88
2024-10-22,Bangalore,1942169.82,5761619.9,1533157.77,7766785.04,3360975.46,5.1
2024-10-22,Chennai,1884951.93,5962164.27,1419372.09,7797719.97,2786283.53,5.46
2024-10-22,Pune,1603404.42,6507901.44,1264353.53,8465894.57,3422388.12,3.8
2024-10-22,Hyderabad,1298610.69,7324777.93,1595760.75,7349380.82,3265319.56,5.07
2024-10-22,Ahmedabad,1755175.17,4285092.01,1498688.15,8204436.0,3426787.45,5.35
2024-10-22,Kolkata,1726033.12,5728403.12,1425536.54,8065667.32,3607041.16,3.84
2024-10-22,Jaipur,1996833.79,5000263.0,1317593.25,7869990.46,3813893.96,3.17
2024-10-22,Surat,1225697.78,5204625.92,1353215.68,9122312.91,3571656.51,2.78
2024-10-23,Mumbai,1826392.86,6056502.65,1347137.8,7642186.46,3403067.21,4.1
2024-10-23,Delhi,1837066.81,6392898.54,1082654.53,7702510.24,3922710.85,3.98
2024-10-23,Bangalore,1621009.69,6767137.82,1379821.6,7824338.76,3449822.49,2.73
2024-10-23,Chennai,1803455.85,5729492.0,1367231.17,9472840.37,3904609.6,4.16
2024-10-23,Pune,1571205.53,6702132.78,1241446.0,8279536.36,3696264.92,5.61
2024-10-23,Hyderabad,1604725.56,5455354.46,1384712.1,8176491.51,3592433.38,3.66
2024-10-23,Ahmedabad,1404096.61,6853382.89,1550028.36,7974197.02,3305321.07,2.04
2024-10-23,Kolkata,1605586.31,5339105.52,1181473.12,8097354.01,3310825.23,4.28
2024-10-23,Jaipur,1767777.63,5254609.25,1283625.98,7909887.07,3089225.95,4.09
2024-10-23,Surat,1451315.05,6436579.39,1512759.73,7489734.49,3054601.9,3.23
2024-10-24,Mumbai,1538291.16,6692604.25,1334635.09,6356919.72,3862428.22,3.86
2024-10-24,Delhi,1652374.2,6309333.18,1251751.14,7868840.52,3825570.43,4.67
2024-10-24,Bangalore,1733481.61,5340772.34,1112518.72,8649716.91,3605119.53,2.56
2024-10-24,Chennai,1787910.94,5808733.87,1685452.46,8254015.88,3171058.58,4.44
2024-10-24,Pune,1905460.89,5759253.41,1424677.03,8047489.33,3092011.22,3.88
2024-10-24,Hyderabad,1728411.5,5957245.3,1167505.18,7824197.5,4104175.87,2.39
2024-10-24,Ahmedabad,1531093.76,5706601.47,1557556.85,8489487.77,4301411.84,5.69
2024-10-24,Kolkata,1996662.06,5167159.64,1440171.27,9373030.82,3171281.58,4.8
2024-10-24,Jaipur,1667379.85,5899807.6,1591982.8,8622720.77,2941388.46,5.44
2024-10-24,Surat,1778709.52,6793502.92,1290708.49,7129675.7,3831539.41,2.97
2024-10-25,Mumbai,1979516.14,5405099.48,1116581.03,8410172.02,3258373.8,4.93
2024-10-25,Delhi,2134793.92,5801874.38,1407969.94,7243146.36,3380501.45,5.23
2024-10-25,Bangalore,1541019.56,5702789.73,1210302.57,8752308.11,2823664.49,4.87
2024-10-25,Chennai,1691439.68,6358542.83,1508294.73,8006651.33,2938924.55,2.36
2024-10-25,Pune,1873293.19,6010943.39,1262457.03,8868552.72,3476883.62,4.48
2024-10-25,Hyderabad,1894240.35,6155337.11,1709093.06,8262117.26,3803298.18,5.63
2024-10-25,Ahmedabad,1445597.24,5918926.31,1422983.82,8445423.02,3402879.44,2.96
2024-10-25,Kolkata,1548517.51,6418200.35,1464653.78,8008923.62,3621986.99,5.14
2024-10-25,Jaipur,1779922.37,6065891.66,1480605.08,7071646.22,3731062.64,2.8
2024-10-25,Surat,1793164.75,5587430.08,1322978.9,9276244.56,2900123.92,4.42
2024-10-26,Mumbai,1828095.88,5619101.76,1345413.66,8569337.92,4054686.61,4.65
2024-10-26,Delhi,1593115.79,4995706.44,1069840.53,7205910.03,3207136.24,3.83
2024-10-26,Bangalore,1979933.07,6240006.3,1280291.28,8929049.86,3948288.49,4.52
2024-10-26,Chennai,1698232.07,6999544.72,1312045.86,8144010.25,3747387.7,5.2
2024-10-26,Pune,1608007.83,5793571.82,1558489.97,6672489.61,3349172.6,5.84
2024-10-26,Hyderabad,2042214.9,6280349.28,1230239.11,7730428.48,2535255.41,5.21
2024-10-26,Ahmedabad,1593542.81,5582340.49,1838846.15,9339290.54,3491741.08,4.73
2024-10-26,Kolkata,1584435.5,5855669.15,1695800.73,7788095.92,3070927.05,4.34
2024-10-26,Jaipur,1914281.65,6537665.13,1282745.9,9214973.02,3210437.26,2.65
2024-10-26,Surat,1825654.9,5640777.84,1109201.99,8159222.72,3721302.37,2.84
2024-10-27,Mumbai,1822063.3,5625388.87,1702097.4,6970888.81,2685037.12,2.89
2024-10-27,Delhi,1556907.97,6402096.17,1546899.24,8657191.39,3213524.73,5.42
2024-10-27,Bangalore,1904728.65,5505514.05,1314625.25,8608747.7,2986014.06,5.39
2024-10-27,Chennai,1232174.44,6180149.99,1326672.75,8424529.14,4252535.23,3.3
2024-10-27,Pune,1875388.84,4973291.48,1528704.93,7973051.96,4509611.16,3.67
2024-10-27,Hyderabad,1224235.7,5542534.16,1619535.19,8504544.99,3305199.59,4.39
2024-10-27,Ahmedabad,2121051.79,6567588.53,1213471.6,8829813.64,3584993.31,2.33
2024-10-27,Kolkata,1574441.31,5408087.92,1350730.23,9529048.65,3557274.45,2.69
2024-10-27,Jaipur,1869608.03,5642131.72,1615919.85,7870302.9,3345542.78,5.85
2024-10-27,Surat,1876912.47,5994700.48,1448014.95,8536645.61,3702514.55,2.33
2024-10-28,Mumbai,1145797.11,5762110.92,1065271.66,7210677.82,2990613.43,2.84
2024-10-28,Delhi,1485851.62,6017047.26,1195713.72,8065706.76,3740680.86,3.19
2024-10-28,Bangalore,1798980.53,5563492.11,1370092.6,8184871.08,3715401.55,5.1
2024-10-28,Chennai,1363370.11,6989031.57,1253411.93,9094764.49,3199946.74,4.29
2024-10-28,Pune,2167046.83,5678246.74,1213300.2,7866917.21,4520324.46,2.81
2024-10-28,Hyderabad,1364641.11,5106200.67,1329596.36,6738806.72,3573825.39,3.96
2024-10-28,Ahmedabad,1867864.52,6455654.11,1314340.93,7960219.76,3395099.99,5.72
2024-10-28,Kolkata,1767377.55,4538775.52,1331770.77,8439659.5,3575369.37,3.48
2024-10-28,Jaipur,1398623.95,4618842.58,1419656.48,8396127.93,3202198.09,2.92
2024-10-28,Surat,1592602.39,5253943.12,1249536.65,7504366.76,3564815.22,3.55
2024-10-29,Mumbai,1391492.48,6255787.54,1291452.18,8187136.72,2932261.4,4.31
2024-10-29,Delhi,1555705.54,4521130.73,1828428.15,7499079.34,3310140.65,4.97
2024-10-29,Bangalore,1922059.96,5256195.35,1407761.8,7696457.14,3874069.55,5.45
2024-10-29,Chennai,1570800.89,5998159.19,995795.24,7912027.18,3119241.52,3.44
2024-10-29,Pune,1814466.62,5184853.58,1287179.48,8397525.47,3253007.03,5.69
2024-10-29,Hyderabad,1915918.25,6301220.63,1501305.62,8167370.05,3176313.44,5.28
2024-10-29,Ahmedabad,2080742.65,6279431.44,1290825.94,8950048.06,3544112.94,5.4
2024-10-29,Kolkata,1635644.73,5088992.66,1432740.29,9460217.3,3686283.13,5.25
2024-10-29,Jaipur,1490299.13,5651563.94,1393572.81,8538093.71,3673071.1,5.73
2024-10-29,Surat,1765528.2,4758488.95,1487692.78,8988472.73,2740322.06,3.66
2024-10-30,Mumbai,1716843.77,6334735.33,1444644.34,8299575.17,3645967.21,5.42
2024-10-30,Delhi,1913575.2,5239844.83,1336351.82,8055953.56,3879527.08,2.51
2024-10-30,Bangalore,1919773.87,6330381.37,1461389.75,7788705.16,3764267.7,3.96
2024-10-30,Chennai,1573094.96,5333163.11,1630310.36,8739983.87,3302364.98,2.14
2024-10-30,Pune,1737301.13,5838004.4,1722008.95,7343000.81,3468132.22,5.94
2024-10-30,Hyderabad,1483265.25,6207358.49,1221067.17,9396054.76,3169670.07,2.82
2024-10-30,Ahmedabad,1817736.56,5743583.3,1471519.69,7259041.92,4026676.61,4.46
2024-10-30,Kolkata,2170541.92,5543814.95,1382096.99,7837405.32,3035417.1,5.08
2024-10-30,Jaipur,1409079.25,4829553.9,1737756.27,7694996.87,3390337.24,3.13
2024-10-30,Surat,1470980.43,5536629.67,1426363.22,8222588.48,3592755.44,2.43
2024-10-31,Mumbai,1482843.82,5657136.61,1624701.82,8360009.44,3501115.42,4.7
2024-10-31,Delhi,1777504.83,7105965.96,1252075.6,7676795.86,3474430.14,5.68
2024-10-31,Bangalore,1982171.28,5741557.17,1432627.17,8291083.22,2670747.84,2.7
2024-10-31,Chennai,1361896.8,6079520.62,1198079.64,5616487.66,3955936.82,2.65
2024-10-31,Pune,1122811.83,5666137.16,1393318.14,8231211.64,2915446.43,3.2
2024-10-31,Hyderabad,1779797.78,6183678.03,1166684.0,7512763.45,3490958.92,4.11
2024-10-31,Ahmedabad,1771469.67,6300880.79,1489708.38,9960039.62,3208779.34,2.08
2024-10-31,Kolkata,1786114.13,5836271.03,1288441.54,8059095.34,4296385.96,3.23
2024-10-31,Jaipur,2070033.58,7425010.36,1504015.93,7809732.89,3107219.39,2.89
2024-10-31,Surat,2239198.47,6010137.95,1426664.97,7613130.65,3272177.18,4.78
2024-11-01,Mumbai,1587179.11,4809996.46,1562748.91,7831270.83,3618730.71,3.1
2024-11-01,Delhi,2056580.59,5866515.8,1472145.21,8117601.34,3604606.73,5.28
2024-11-01,Bangalore,1603265.56,6366323.02,1595719.98,7142044.37,3987460.03,5.46
2024-11-01,Chennai,1812816.06,6462891.43,1451537.97,7334295.78,3203950.91,3.72
2024-11-01,Pune,1498767.18,6089246.33,1219552.16,9180867.64,3868694.75,5.76
2024-11-01,Hyderabad,2036107.73,6286866.83,1496279.26,8262386.48,3682716.96,3.16
2024-11-01,Ahmedabad,1816301.61,6089409.87,1674866.9,7648476.6,3413886.56,3.69
2024-11-01,Kolkata,1804047.65,5593849.71,1304746.56,7852909.95,3752375.11,4.48
2024-11-01,Jaipur,1987548.77,6143508.13,1284663.76,7428271.48,2738242.29,5.93
2024-11-01,Surat,1545462.16,5718440.18,1600947.89,7836058.43,3745587.38,5.14
2024-11-02,Mumbai,1892558.68,5351362.06,1216603.8,7996889.39,3228988.08,5.0
2024-11-02,Delhi,1373725.21,5887698.0,1285082.01,8710290.11,3907590.68,5.04
2024-11-02,Bangalore,1806200.5,5056513.26,1409520.4,8483861.94,3963127.79,3.33
2024-11-02,Chennai,1887758.14,6057063.93,1425801.12,7910369.58,2946275.26,5.41
2024-11-02,Pune,1710487.96,6161136.39,1188880.64,9183002.47,3154906.83,4.97
2024-11-02,Hyderabad,1287073.28,6551245.21,1384682.07,7396712.0,4151255.88,3.83
2024-11-02,Ahmedabad,1774760.4,6521684.61,1443117.92,8502406.15,4006807.9,2.15
2024-11-02,Kolkata,1805313.64,4888930.89,1321573.4,8091208.18,3574701.2,4.65
2024-11-02,Jaipur,1511905.44,5089821.84,1600317.37,7353297.83,4100241.24,4.37
2024-11-02,Surat,1093859.68,5627678.83,1410634.28,8302690.69,3966227.32,4.68
2024-11-03,Mumbai,1521880.93,4776118.68,1414876.85,8073758.67,2934549.67,4.03
2024-11-03,Delhi,1717470.71,6099209.17,1524576.14,9003750.31,4099677.61,5.99
2024-11-03,Bangalore,1939930.7,5351409.05,1448031.54,8118176.44,2999516.78,4.01
2024-11-03,Chennai,1822122.3,6321806.33,1512156.05,8074933.83,3438947.37,2.94
2024-11-03,Pune,1450246.6,6265584.48,1475014.77,7956213.15,3345900.61,2.28
2024-11-03,Hyderabad,1681287.55,7061760.75,1396845.04,8910734.48,3080958.3,2.24
2024-11-03,Ahmedabad,1796064.55,5953225.31,1181100.14,6914651.02,3256782.95,3.26
2024-11-03,Kolkata,1821540.65,5697936.35,1207740.72,7080130.7,3550015.9,2.11
2024-11-03,Jaipur,1556063.66,6861366.4,1376483.31,7585887.67,3864952.48,4.93
2024-11-03,Surat,1742991.66,5356774.98,1323774.57,8304962.43,3450245.04,4.06
2024-11-04,Mumbai,1927886.35,6420812.72,1314567.01,8423794.67,3632511.62,2.69
2024-11-04,Delhi,1806660.56,5886086.09,1373450.88,7582085.8,3782241.05,4.26
2024-11-04,Bangalore,1669182.66,4296554.9,1153468.74,7470672.46,3841685.92,5.5
2024-11-04,Chennai,1889815.33,5958466.64,1324439.75,7755826.86,2918422.63,5.61
2024-11-04,Pune,1411485.52,5650034.6,1367854.82,7224648.58,3589071.6,4.99
2024-11-04,Hyderabad,1795580.58,5675284.54,1502725.45,8763061.3,3774816.42,5.99
2024-11-04,Ahmedabad,1596097.58,6542170.04,1031023.64,8685068.62,3247168.75,2.89
2024-11-04,Kolkata,1557891.19,6283278.24,1403306.85,7983243.72,3383910.27,3.02
2024-11-04,Jaipur,1679901.28,5306012.55,1661953.64,9322254.24,2761985.84,4.83
2024-11-04,Surat,1856629.68,5489271.46,1563664.06,7905830.8,3286819.24,2.55
2024-11-05,Mumbai,1452369.07,5706238.15,1125152.31,7942866.79,3031053.73,2.0
2024-11-05,Delhi,1779503.9,5993038.75,1527807.7,8279957.59,3220945.93,4.45
2024-11-05,Bangalore,1148033.74,5290961.46,1332913.07,8400369.08,2891899.72,5.08
2024-11-05,Chennai,1504984.86,6380768.71,1528696.22,9018586.05,3726323.91,5.67
2024-11-05,Pune,1744620.31,6156234.49,997605.3,9151259.81,2699977.64,5.67
2024-11-05,Hyderabad,1482571.54,6326682.62,1319673.35,8080703.7,3785442.34,3.79
2024-11-05,Ahmedabad,1914714.01,6346585.58,1264639.94,7873111.4,3250097.1,3.18
2024-11-05,Kolkata,1641081.42,6219144.54,1153652.13,8152190.84,3549986.65,5.71
2024-11-05,Jaipur,1894381.78,6279449.03,1083778.22,7489719.71,3383362.94,5.17
2024-11-05,Surat,1726513.76,5818695.64,1628118.29,8473713.46,3551086.12,4.16
2024-11-06,Mumbai,1301491.02,5791440.81,1555617.96,7639294.28,3039996.76,2.38
2024-11-06,Delhi,1689578.9,4352105.43,1056151.14,7807988.51,4199635.34,2.57
2024-11-06,Bangalore,1942215.81,5785056.73,1470129.15,7481043.16,3980484.05,2.6
2024-11-06,Chennai,1862255.25,5865527.39,1485144.98,7766942.57,3682820.64,4.96
2024-11-06,Pune,1618984.19,6552592.54,1656225.29,7290083.54,3551533.55,2.17
2024-11-06,Hyderabad,1632951.98,6097937.77,1203379.45,8309696.45,3792695.14,5.28
2024-11-06,Ahmedabad,1658692.62,6072332.33,1323634.13,8370595.21,3948875.37,4.86
2024-11-06,Kolkata,1252676.12,4843934.98,1598516.44,8541374.15,3878823.07,2.94
2024-11-06,Jaipur,1816623.28,5197969.56,1168917.79,7955075.33,3047783.87,2.43
2024-11-06,Surat,1487299.74,6673563.28,1433962.38,8939850.63,3563857.84,2.51
2024-11-07,Mumbai,2199632.15,5091363.45,1593070.84,8830925.57,3762649.11,2.38
2024-11-07,Delhi,2031772.93,6405435.19,1550277.19,8197064.89,4151129.18,5.47
2024-11-07,Bangalore,1567737.45,5888059.54,1549912.02,8798683.1,3317552.77,4.61
2024-11-07,Chennai,1806132.68,6361582.83,1249073.29,8627441.21,3086229.91,3.18
2024-11-07,Pune,1807626.11,5326070.59,1506429.34,7679202.24,3726333.25,5.15
2024-11-07,Hyderabad,1669902.84,5686496.29,1261335.79,8869624.94,3243702.73,3.64
2024-11-07,Ahmedabad,1941504.29,6715685.93,1673216.32,7717757.27,3401161.03,3.28
2024-11-07,Kolkata,1638203.21,5066019.26,1344293.86,9555067.45,3449453.91,3.99
2024-11-07,Jaipur,1615540.35,5890030.68,1543744.83,8282825.95,3567889.64,2.48
2024-11-07,Surat,1649498.8,4793678.09,1232494.89,6922498.04,3717904.39,4.55
2024-11-08,Mumbai,1956554.8,5575493.47,1173593.97,8493801.54,3790096.58,3.55
2024-11-08,Delhi,1632716.22,7002499.87,1475350.5,7179453.37,3130945.67,3.9
2024-11-08,Bangalore,1572422.14,5246274.53,1358422.24,7834847.12,3530053.52,4.36
2024-11-08,Chennai,1717939.45,5095162.45,1469342.19,8748679.36,2659688.0,5.37
2024-11-08,Pune,1766218.0,5413935.31,1280237.29,8679286.61,3809478.63,4.92
2024-11-08,Hyderabad,1915219.97,5403406.08,1522430.24,7996172.49,3253848.3,5.28
2024-11-08,Ahmedabad,1819539.19,5315280.49,1272877.55,7928203.19,3189194.17,4.09
2024-11-08,Kolkata,1918463.34,5442106.14,1240834.78,9292689.82,3508885.66,2.38
2024-11-08,Jaipur,1833121.91,5661910.43,1504572.41,8016178.24,3472734.83,3.15
2024-11-08,Surat,1792182.37,5488343.77,1461878.2,8646256.78,3226793.61,3.73
2024-11-09,Mumbai,1867221.37,5128447.35,1283637.46,8354163.18,3154987.13,3.52
2024-11-09,Delhi,1566978.85,6236295.58,1555622.55,7826865.24,3295788.59,3.09
2024-11-09,Bangalore,1670880.65,5153001.02,1408796.35,7952798.14,3594603.24,2.36
2024-11-09,Chennai,2057863.02,6156136.87,1224770.22,8193629.24,3890574.43,3.29
2024-11-09,Pune,2133193.78,4041665.35,1507390.64,7984921.08,3174663.62,4.34
2024-11-09,Hyderabad,1920051.04,5315960.99,1461190.93,8606115.85,3380373.67,4.27
2024-11-09,Ahmedabad,1645224.64,5614586.04,1877346.49,8843976.59,3868537.14,2.27
2024-11-09,Kolkata,1396985.87,5868982.84,1188836.58,8385455.85,3171196.68,3.56
2024-11-09,Jaipur,2060955.24,5473977.41,1697265.28,8092549.47,4367888.76,5.04
2024-11-09,Surat,1768215.9,6692949.59,1641311.51,8913397.14,2815731.7,2.35
2024-11-10,Mumbai,1478806.24,4754759.97,1397151.56,8975273.31,3792346.79,2.9
2024-11-10,Delhi,1716545.49,5746773.63,1307721.82,7817414.46,4103075.96,3.84
2024-11-10,Bangalore,1462172.42,6257417.41,1278229.99,8418997.49,4042424.96,5.31
2024-11-10,Chennai,1480937.56,6175746.26,1542557.07,7495316.5,3358394.55,2.87
2024-11-10,Pune,2224127.3,6087420.56,1548984.17,9039566.67,3245220.47,2.72
2024-11-10,Hyderabad,2024708.6,5379047.76,1343749.94,8833299.56,2959804.71,5.58
2024-11-10,Ahmedabad,1621830.67,6175201.16,1340642.09,7871253.55,3487898.18,2.73
2024-11-10,Kolkata,1842744.73,5587164.96,1581355.81,7908009.34,3630298.82,3.57
2024-11-10,Jaipur,1963007.5,5792167.66,1424996.9,8824996.38,3305292.3,5.9
2024-11-10,Surat,1417464.01,6554482.12,1476906.12,9189099.15,2617249.53,3.72
2024-11-11,Mumbai,1919402.07,6051856.09,809804.09,8994160.76,3116070.76,5.76
2024-11-11,Delhi,1618719.31,6371351.89,1281864.73,8737092.94,3707373.55,5.75
2024-11-11,Bangalore,1925120.09,5933881.62,1461214.57,7344971.54,3211705.94,4.96
2024-11-11,Chennai,1943549.04,6124328.91,1473966.0,8883043.89,3070386.02,3.22
2024-11-11,Pune,1675858.41,6762213.62,1124839.62,9327184.11,3346981.51,2.31
2024-11-11,Hyderabad,1648400.55,6394241.18,1450645.15,9268914.03,3368152.57,2.63
2024-11-11,Ahmedabad,1527537.59,5342907.59,1150649.12,7752520.14,3927953.8,4.44
2024-11-11,Kolkata,1540416.36,5915773.95,1271994.19,8619399.56,3458867.07,3.16
2024-11-11,Jaipur,1954732.47,6322599.44,1429504.56,7990596.96,4175343.91,2.58
2024-11-11,Surat,1713155.5,6103779.51,1122117.33,8100124.01,2772377.39,3.5
2024-11-12,Mumbai,1689554.28,7086939.85,1071442.18,7479913.44,3426720.09,2.9
2024-11-12,Delhi,1691252.21,5726899.87,1511720.69,8217259.12,3210487.13,2.75
2024-11-12,Bangalore,1199343.99,5775079.54,1285318.04,8812116.86,4083795.07,3.73
2024-11-12,Chennai,1660328.32,6144070.71,1582232.8,8187021.18,2563757.39,5.87
2024-11-12,Pune,1896150.3,5948770.51,1377576.59,7184393.08,3380015.54,5.87
2024-11-12,Hyderabad,1881345.96,5343133.01,1372368.87,7868197.57,3655914.12,2.09
2024-11-12,Ahmedabad,1825854.5,5281559.07,1160459.83,7996792.38,3291883.04,2.96
2024-11-12,Kolkata,1814892.13,5927352.1,1151408.16,8128308.81,3849344.53,2.23
2024-11-12,Jaipur,2056355.84,5960102.49,1492595.56,7583347.44,3830578.09,3.0
2024-11-12,Surat,2273872.48,5897342.34,1378003.93,8352959.41,3394259.22,4.32
2024-11-13,Mumbai,1716575.01,5182430.2,1371330.79,8525233.94,3334036.09,4.28
2024-11-13,Delhi,1878450.99,7091428.25,1350652.4,7770161.65,3383138.16,3.12
2024-11-13,Bangalore,1551615.66,6852798.86,1767638.12,7863639.63,3507376.92,2.4
2024-11-13,Chennai,1694226.82,5714179.89,1365364.04,8253572.51,3644111.48,4.62
2024-11-13,Pune,1325957.98,6068229.26,1163107.12,9331674.98,3628508.2,2.52
2024-11-13,Hyderabad,1546979.91,6080151.12,1306177.6,8936443.23,3980907.21,3.67
2024-11-13,Ahmedabad,2109788.4,5285468.82,1402851.13,9298683.02,3904000.85,4.17
2024-11-13,Kolkata,1659726.64,5397889.44,1393327.16,8728372.08,3532643.54,5.12
2024-11-13,Jaipur,1616214.84,6048311.32,1172216.46,7646887.41,3739027.97,3.46
2024-11-13,Surat,1331146.42,4700021.17,1713675.25,7742635.03,3378757.61,5.57
2024-11-14,Mumbai,1804995.04,6562990.26,1400817.72,7941546.62,3678520.4,2.62
2024-11-14,Delhi,1536625.65,5317539.86,1404493.51,8434262.08,3981620.16,2.34
2024-11-14,Bangalore,1775251.81,6476175.6,1111660.63,8060115.59,3212656.76,4.91
2024-11-14,Chennai,1940110.85,6059433.42,1484927.11,7645993.64,2940714.26,3.65
2024-11-14,Pune,1442753.1,5775601.35,1508177.33,6043467.02,3936917.68,4.07
2024-11-14,Hyderabad,1768891.81,6203567.84,1188518.6,7678071.94,3834945.68,4.58
2024-11-14,Ahmedabad,1642533.59,5259140.85,1689401.32,8557612.92,4466905.23,3.66
2024-11-14,Kolkata,1630108.11,5718183.03,1263025.93,8529867.21,3675686.08,5.57
2024-11-14,Jaipur,1747655.35,5416935.09,1366931.95,7987756.65,3474369.77,5.03
2024-11-14,Surat,1957207.2,5719720.21,1272518.06,7539406.6,3613313.21,3.3
2024-11-15,Mumbai,1782638.85,5485391.9,1433106.66,8884293.24,2599889.45,5.27
2024-11-15,Delhi,1853293.76,6502190.07,1208119.44,7722554.61,3724389.22,5.08
2024-11-15,Bangalore,1595559.25,6233724.89,1257872.71,9122228.3,3365938.85,3.81
2024-11-15,Chennai,1855639.31,6304972.7,1447469.48,6526128.04,3633299.74,5.47
2024-11-15,Pune,1619420.21,5662339.44,1643218.66,7922326.06,3505672.54,4.38
2024-11-15,Hyderabad,1640278.22,5689852.26,1456211.18,7797016.39,2884897.76,3.43
2024-11-15,Ahmedabad,1923366.03,6564950.17,1510635.74,8502357.62,3434487.91,5.94
2024-11-15,Kolkata,1918952.69,6204160.64,1229578.62,9044853.84,3528314.8,3.91
2024-11-15,Jaipur,1941957.06,6223873.25,1041551.37,8762937.18,3434146.35,4.0
2024-11-15,Surat,1636303.45,5475792.74,1306203.29,9951828.03,3568409.03,2.96
2024-11-16,Mumbai,1942235.59,5910364.09,1592245.23,8059876.05,3461085.76,4.35
2024-11-16,Delhi,1527249.5,4746964.01,1257086.04,7583157.01,3214831.92,5.98
2024-11-16,Bangalore,1828454.44,6274541.8,1462016.06,8036119.21,3425285.1,4.29
2024-11-16,Chennai,1957340.92,6483035.83,1362399.45,7464358.72,2973592.14,2.66
2024-11-16,Pune,1881776.61,5142927.97,1118296.51,8163902.06,2889632.56,5.95
2024-11-16,Hyderabad,1438677.58,5608496.43,1573309.22,7947613.71,3706714.08,4.67
2024-11-16,Ahmedabad,1718203.05,6031759.04,1188330.4,8838106.29,3657716.25,5.92
2024-11-16,Kolkata,1366645.4,6211875.42,1378767.79,7983860.48,3594546.48,3.61
2024-11-16,Jaipur,1804602.44,7082520.91,1324664.77,9212191.86,3218203.49,3.98
2024-11-16,Surat,1790006.59,6030943.7,1032818.36,7398824.48,3924863.78,2.26
2024-11-17,Mumbai,2325574.14,5880779.85,1289127.44,7326189.21,2845812.53,3.1
2024-11-17,Delhi,1825137.91,6167721.68,1391501.52,9126589.7,3770165.61,3.72
2024-11-17,Bangalore,1546457.62,5966987.3,1540270.82,8069683.32,3415881.8,3.84
2024-11-17,Chennai,1409110.17,6076425.93,1471280.18,7653221.43,3934612.68,2.29
2024-11-17,Pune,2050483.35,5154246.05,1763017.34,7604845.08,3070851.0,3.84
2024-11-17,Hyderabad,1771458.92,6165433.83,1403430.09,8201707.27,3470629.73,4.17
2024-11-17,Ahmedabad,1574094.52,5454511.4,1366763.33,7336758.92,3465942.43,5.95
2024-11-17,Kolkata,1650522.22,6472581.47,1524229.91,8072600.45,3121033.88,3.14
2024-11-17,Jaipur,2278607.81,5172284.85,1616373.5,8161557.06,3271580.24,5.17
